0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.391112180266237374e+03,-1.946744582251889455e-01,0.000000000000000000e+00,-1.700996370124905965e+01,-2.639283264985420702e-07,-1.221489540327348050e-02
-2.433743468291386762e+03,-1.245384747246034013e-01,0.000000000000000000e+00,-9.098363806557463462e+00,-2.994059082393984951e-07,-8.242963086151095659e-03
-1.324046654531622835e+03,-6.623607671817724474e-02,0.000000000000000000e+00,-4.961254282222854251e+00,-3.275296140770172099e-07,-5.973583641483647642e-03
-8.124759110415029681e+02,-3.056643187251088800e-02,0.000000000000000000e+00,-2.751365625016540584e+00,-3.497750711789410701e-07,-4.531510347283128348e-03
-5.423708779776156916e+02,-1.258770144895892881e-02,0.000000000000000000e+00,-1.551192320458438356e+00,-3.672873096028288829e-07,-3.553473267972068715e-03
-3.851080753452371255e+02,-4.976915866681597307e-03,0.000000000000000000e+00,-8.930357449047829910e-01,-3.811373186025703405e-07,-2.859008178070105224e-03
-2.863224136457279769e+02,-2.235364105691483444e-03,0.000000000000000000e+00,-5.311962790298084824e-01,-3.920629980668225889e-07,-2.347444543248278573e-03
-2.209693445309260653e+02,-1.305708584643592478e-03,0.000000000000000000e+00,-3.334750483659635889e-01,-4.006422908023113165e-07,-1.957887408428644373e-03
-1.753940361389516625e+02,-8.959499421233727478e-04,0.000000000000000000e+00,-2.260200341110273070e-01,-4.072450305377756805e-07,-1.656743185063469775e-03
-1.424496859108600120e+02,-6.255834615077957147e-04,0.000000000000000000e+00,-1.680768865207764307e-01,-4.122965075002380587e-07,-1.421053416208377254e-03
-1.180816683611177638e+02,-4.391948578440899357e-04,0.000000000000000000e+00,-1.364577860281923349e-01,-4.158765604191289002e-07,-1.231675128313648986e-03
-9.946075909765349365e+01,-3.317442106915556468e-04,0.000000000000000000e+00,-1.180894402791858727e-01,-4.184046492622679405e-07,-1.078470264986559381e-03
-8.487938761030981993e+01,-2.804409189571059049e-04,0.000000000000000000e+00,-1.060689170606056858e-01,-4.198734755236320817e-07,-9.511121620753642484e-04
-7.328619576185393214e+01,-2.566457817436352726e-04,0.000000000000000000e+00,-9.706657223548639801e-02,-4.205676731139519671e-07,-8.438819605413416629e-04
-6.395703692189253786e+01,-2.432136384620819404e-04,0.000000000000000000e+00,-8.962741576052027370e-02,-4.205492219953959795e-07,-7.524795548731519996e-04
-5.634626734252304914e+01,-2.359760932153447501e-04,0.000000000000000000e+00,-8.314547084292739365e-02,-4.198408500714018523e-07,-6.738901216826775117e-04
-5.000238089232538385e+01,-2.361852345940722254e-04,0.000000000000000000e+00,-7.735485234735747784e-02,-4.186525821843875872e-07,-6.065426418509799796e-04
-4.474597711549292711e+01,-2.443285908981384529e-04,0.000000000000000000e+00,-7.238489504072595504e-02,-4.170075073170945222e-07,-5.479592352692035226e-04
-4.027190838923138472e+01,-2.581851604964494865e-04,0.000000000000000000e+00,-6.799817121216253368e-02,-4.149259526527388925e-07,-4.971019852234426608e-04
-3.644978079119252357e+01,-2.751566363858915540e-04,0.000000000000000000e+00,-6.421654713677828197e-02,-4.124915850226860723e-07,-4.526724630644120024e-04
-3.316077360729912016e+01,-2.934544907747054475e-04,0.000000000000000000e+00,-6.093892941410788966e-02,-4.097790342628292385e-07,-4.138671982150408978e-04
-3.030979492426378030e+01,-3.122528455577442698e-04,0.000000000000000000e+00,-5.805614847427531533e-02,-4.068087876625659747e-07,-3.796959070663708967e-04
-2.782421641670183732e+01,-3.311467491089083040e-04,0.000000000000000000e+00,-5.541687589005542952e-02,-4.036002988273779282e-07,-3.493650784792789294e-04
-2.564446780955917049e+01,-3.498695623572412256e-04,0.000000000000000000e+00,-5.287485915384042973e-02,-4.002060761876518527e-07,-3.223692481842054761e-04
-2.372073787084279317e+01,-3.681022645024027077e-04,0.000000000000000000e+00,-5.039637874675648166e-02,-3.966141000250306698e-07,-2.980337364940769990e-04
-2.201687790925521782e+01,-3.857056375990644960e-04,0.000000000000000000e+00,-4.791288264653965900e-02,-3.928987110563856205e-07,-2.762173618787923282e-04
-2.049989505010803370e+01,-4.028345984909971846e-04,0.000000000000000000e+00,-4.542438240334780580e-02,-3.890615542555490363e-07,-2.564968539643412357e-04
-1.914427068558341816e+01,-4.197623259028031815e-04,0.000000000000000000e+00,-4.296525824395869969e-02,-3.851096447287108796e-07,-2.385771322525401532e-04
-1.792799126171711777e+01,-4.366958026304485060e-04,0.000000000000000000e+00,-4.055424641156536031e-02,-3.810792599504918614e-07,-2.223240129920505044e-04
-1.682896035122393030e+01,-4.537343861073371456e-04,0.000000000000000000e+00,-3.821976612537707901e-02,-3.769375944715135358e-07,-2.074967132390999358e-04
-1.583571035159842388e+01,-4.708759523222794596e-04,0.000000000000000000e+00,-3.597670463622958115e-02,-3.727573579430165026e-07,-1.940516042031742981e-04
-1.493506205114309893e+01,-4.879963894693064501e-04,0.000000000000000000e+00,-3.382240738515528838e-02,-3.685292024323077713e-07,-1.818214869009380586e-04
-1.411524091563554784e+01,-5.050584495986775845e-04,0.000000000000000000e+00,-3.174615405407182206e-02,-3.642635140182307919e-07,-1.706523168841696258e-04
-1.336714174777439368e+01,-5.220313936357896031e-04,0.000000000000000000e+00,-2.975186530926578893e-02,-3.599693280912284238e-07,-1.604315343661507980e-04
-1.268173854944531165e+01,-5.387999562099676136e-04,0.000000000000000000e+00,-2.783427848526161610e-02,-3.556461696826810912e-07,-1.510478378939817290e-04
-1.205175975687281209e+01,-5.552855109018042410e-04,0.000000000000000000e+00,-2.597776935163557260e-02,-3.512993017726453835e-07,-1.423889308456196255e-04
-1.147292027937955083e+01,-5.714411807648523117e-04,0.000000000000000000e+00,-2.416007358511782638e-02,-3.469489182717722804e-07,-1.343835511109213476e-04
-1.093981675942378651e+01,-5.872891277068736753e-04,0.000000000000000000e+00,-2.237715024561796537e-02,-3.426017682527471323e-07,-1.269675235404361480e-04
-1.044721459230154892e+01,-6.028638993221738370e-04,0.000000000000000000e+00,-2.062956047463195691e-02,-3.382601297221196792e-07,-1.200810595723734330e-04
-9.990703652566061521e+00,-6.181887618256097418e-04,0.000000000000000000e+00,-1.891824841108224325e-02,-3.339266749943274024e-07,-1.136742521088639462e-04
-9.566982521098848835e+00,-6.332583603121765123e-04,0.000000000000000000e+00,-1.724654033503000145e-02,-3.296040364726032136e-07,-1.077170154079386093e-04
-9.173254127554400839e+00,-6.480636683108747858e-04,0.000000000000000000e+00,-1.561759406579171262e-02,-3.252949234201297058e-07,-1.021858122189430341e-04
-8.806905301959524479e+00,-6.625995820905198177e-04,0.000000000000000000e+00,-1.403399069439431948e-02,-3.210025862549876084e-07,-9.705463042968966278e-05
-8.465164881610286685e+00,-6.768663674775995997e-04,0.000000000000000000e+00,-1.249847420002589242e-02,-3.167319759340555990e-07,-9.228153770746247864e-05
-8.145476442348595469e+00,-6.908664463787485754e-04,0.000000000000000000e+00,-1.101327560124647914e-02,-3.124881666499582172e-07,-8.782380152238214606e-05
-7.845740882207154598e+00,-7.045949348744948854e-04,0.000000000000000000e+00,-9.578302700702465144e-03,-3.082758126072817605e-07,-8.364609701075616352e-05
-7.564711415695398067e+00,-7.180171329365862658e-04,0.000000000000000000e+00,-8.186716069174754598e-03,-3.040956561779177832e-07,-7.973027784116780827e-05
-7.301392322467655127e+00,-7.310975489646657144e-04,0.000000000000000000e+00,-6.830963248169996498e-03,-2.999474962166576922e-07,-7.606320451542818617e-05
-7.054666050819415446e+00,-7.438134274471436139e-04,0.000000000000000000e+00,-5.505848295782109561e-03,-2.958316328433965952e-07,-7.262990081569411800e-05
-6.822776096066844431e+00,-7.561690887534609643e-04,0.000000000000000000e+00,-4.212104762973185000e-03,-2.917493486315920949e-07,-6.940521247626019576e-05
-6.603983046091502551e+00,-7.681750876790340195e-04,0.000000000000000000e+00,-2.951495212862101369e-03,-2.877019395813334369e-07,-6.636311681296174359e-05
-6.396922794166477466e+00,-7.798364876292041654e-04,0.000000000000000000e+00,-1.724984964368593381e-03,-2.836912878045722224e-07,-6.348395962930787682e-05
-6.201069862396940913e+00,-7.911380670372858111e-04,0.000000000000000000e+00,-5.317055512370775150e-04,-2.797193442213702298e-07,-6.076638067822802235e-05
-6.016095222820172062e+00,-8.020630682801884641e-04,0.000000000000000000e+00,6.295962316089054019e-04,-2.757883087864450642e-07,-5.821327681013629523e-05
-5.841532631524192887e+00,-8.126050054079921861e-04,0.000000000000000000e+00,1.759590595317482705e-03,-2.719001113635854765e-07,-5.582248970152756031e-05
-5.676395102833224904e+00,-8.227850162486584828e-04,0.000000000000000000e+00,2.856916629501092455e-03,-2.680544081278271950e-07,-5.357286103517436109e-05
-5.519661199516481709e+00,-8.326288414170036423e-04,0.000000000000000000e+00,3.920011466051856117e-03,-2.642505272211067870e-07,-5.144004277072457271e-05
-5.370516637686680639e+00,-8.421475792438178542e-04,0.000000000000000000e+00,4.948407149322321154e-03,-2.604880217420137192e-07,-4.940581265775100076e-05
-5.228624519693013006e+00,-8.513038575970651714e-04,0.000000000000000000e+00,5.944810745173382226e-03,-2.567667672092762325e-07,-4.747061486049560501e-05
-5.093763664218276865e+00,-8.600545167766893281e-04,0.000000000000000000e+00,6.912416267670255972e-03,-2.530869504971423763e-07,-4.563918091734850679e-05
-4.965640292041362258e+00,-8.683749945007306721e-04,0.000000000000000000e+00,7.853362460454206898e-03,-2.494489074833361697e-07,-4.391234975721458697e-05
-4.843672606458627072e+00,-8.762915186610395349e-04,0.000000000000000000e+00,8.766708059401745468e-03,-2.458538231854605031e-07,-4.227689342630872374e-05
-4.727257365116406262e+00,-8.838396003915519918e-04,0.000000000000000000e+00,9.651002252034057358e-03,-2.423029188480817754e-07,-4.071695126011370378e-05
-4.615924770589682424e+00,-8.910398872536588267e-04,0.000000000000000000e+00,1.050568384258059040e-02,-2.387972803683878908e-07,-3.922117765478246899e-05
-4.509546967459512778e+00,-8.978662004588527359e-04,0.000000000000000000e+00,1.133280769870625461e-02,-2.353359469245782310e-07,-3.779264242213422042e-05
-4.408070771005350608e+00,-9.042853504612988766e-04,0.000000000000000000e+00,1.213486432640478382e-02,-2.319176524519766557e-07,-3.643765916878972548e-05
-4.311366306749701671e+00,-9.102773106250912133e-04,0.000000000000000000e+00,1.291354633768901708e-02,-2.285413653587403788e-07,-3.515933833507494256e-05
-4.219033650133255264e+00,-9.158578329824947854e-04,0.000000000000000000e+00,1.366816294508948690e-02,-2.252071985631618092e-07,-3.394962069359874871e-05
-4.130640159018544644e+00,-9.210498169936156198e-04,0.000000000000000000e+00,1.439761043563752251e-02,-2.219155507611632573e-07,-3.279821104194683735e-05
-4.045822676895347136e+00,-9.258702465118736008e-04,0.000000000000000000e+00,1.510119555127227217e-02,-2.186667148610084648e-07,-3.169657552434889080e-05
-3.964372087227661989e+00,-9.303182583574382729e-04,0.000000000000000000e+00,1.577925843437740644e-02,-2.154604311119695766e-07,-3.064132504068956805e-05
-3.886123913137918606e+00,-9.343898038282723783e-04,0.000000000000000000e+00,1.643237881582632412e-02,-2.122963080956763315e-07,-2.963041059611772995e-05
-3.810923942181608126e+00,-9.380820713113358729e-04,0.000000000000000000e+00,1.706112977173683543e-02,-2.091740113229739318e-07,-2.866189126964122549e-05
-3.738627452875181056e+00,-9.413933377135907119e-04,0.000000000000000000e+00,1.766607656495585224e-02,-2.060930442214355539e-07,-2.773392408763847517e-05
-3.669098509146251352e+00,-9.443228367049187177e-04,0.000000000000000000e+00,1.824777570120384926e-02,-2.030531609800751251e-07,-2.684477699796165040e-05
-3.602209315921188981e+00,-9.468706417940872143e-04,0.000000000000000000e+00,1.880677416945467084e-02,-2.000540469963877066e-07,-2.599281133948188395e-05
-3.537839629827300492e+00,-9.490375625072879420e-04,0.000000000000000000e+00,1.934360884033931374e-02,-1.970952781392277137e-07,-2.517645497793740618e-05
-3.475876219644721932e+00,-9.508250521533693827e-04,0.000000000000000000e+00,1.985880599996046186e-02,-1.941765998197989919e-07,-2.439423397031892943e-05
-3.416212371729712594e+00,-9.522351258458805435e-04,0.000000000000000000e+00,2.035288099961372540e-02,-1.912976927632548155e-07,-2.364474545324199434e-05
-3.358742465939079658e+00,-9.532704570484520218e-04,0.000000000000000000e+00,2.082628433334945267e-02,-1.884581741101681773e-07,-2.292657096702673770e-05
-3.303347606147438498e+00,-9.539347883877561524e-04,0.000000000000000000e+00,2.127925080384520176e-02,-1.856576747666090111e-07,-2.223809967888964342e-05
-3.249911708567395419e+00,-9.542323124600415180e-04,0.000000000000000000e+00,2.171197730022056405e-02,-1.828957593787582713e-07,-2.157771818798790480e-05
-3.198326127472262304e+00,-9.541674507933658664e-04,0.000000000000000000e+00,2.212467652852407804e-02,-1.801719131454125108e-07,-2.094388330655461486e-05
-3.148489107908000406e+00,-9.537448157568743446e-04,0.000000000000000000e+00,2.251757463387266470e-02,-1.774858372167429161e-07,-2.033514711599889181e-05
-3.100305284069139411e+00,-9.529691768059087974e-04,0.000000000000000000e+00,2.289090908714619052e-02,-1.748369852341465528e-07,-1.975010327489359671e-05
-3.053685219077112212e+00,-9.518454305822601595e-04,0.000000000000000000e+00,2.324492680720673804e-02,-1.722250228788002519e-07,-1.918742952645442052e-05
-3.008544982336661011e+00,-9.503785744441493530e-04,0.000000000000000000e+00,2.357988249291474367e-02,-1.696494964336090154e-07,-1.864585949459180952e-05
-2.964805761040326448e+00,-9.485736830492149264e-04,0.000000000000000000e+00,2.389603714215803032e-02,-1.671100363832412386e-07,-1.812418203623675640e-05
-2.922393502732347770e+00,-9.464358876565014990e-04,0.000000000000000000e+00,2.419365673767572694e-02,-1.646062363339615537e-07,-1.762124453236714995e-05
-2.881240879760521345e+00,-9.439703764344791045e-04,0.000000000000000000e+00,2.447303163556305977e-02,-1.621376638228082690e-07,-1.713600554945550429e-05
-2.841293472117262464e+00,-9.411824308982227449e-04,0.000000000000000000e+00,2.473453365819586539e-02,-1.597038847853052505e-07,-1.666772174118285205e-05
-2.802501958732616760e+00,-9.380773507190467379e-04,0.000000000000000000e+00,2.497854771159961282e-02,-1.573044383854467541e-07,-1.621575269610263007e-05
-2.764819552339763398e+00,-9.346604225625898717e-04,0.000000000000000000e+00,2.520545030596277325e-02,-1.549389215734683441e-07,-1.577948333768229889e-05
-2.728201843697056983e+00,-9.309369098214429492e-04,0.000000000000000000e+00,2.541560958610981913e-02,-1.526068246332076934e-07,-1.535831554060194907e-05
-2.692606656919376729e+00,-9.269120436598624058e-04,0.000000000000000000e+00,2.560938538525424010e-02,-1.503077672949209905e-07,-1.495169078136992030e-05
-2.657993915018350695e+00,-9.225910152286625728e-04,0.000000000000000000e+00,2.578712929857172181e-02,-1.480412992167594317e-07,-1.455906474103833330e-05
-2.624325514835412765e+00,-9.179789689231428488e-04,0.000000000000000000e+00,2.594918477355064382e-02,-1.458069733163901633e-07,-1.417991726160069227e-05
-2.591565210622464033e+00,-9.130809965716639833e-04,0.000000000000000000e+00,2.609588721447106061e-02,-1.436043624612975407e-07,-1.381374774212348994e-05
-2.559678505591467257e+00,-9.079021324531132923e-04,0.000000000000000000e+00,2.622756409866373525e-02,-1.414330581306701501e-07,-1.346008060574117410e-05
-2.528631047319820357e+00,-9.024479956077569509e-04,0.000000000000000000e+00,2.634452928046101400e-02,-1.392926224238704347e-07,-1.311844431964710859e-05
-2.498384256503350720e+00,-8.967266254778968318e-04,0.000000000000000000e+00,2.644706656337390133e-02,-1.371826129234767049e-07,-1.278833529799598756e-05
-2.468900135370851512e+00,-8.907463732653194636e-04,0.000000000000000000e+00,2.653544880127320371e-02,-1.351027037775896626e-07,-1.246927170086372249e-05
-2.440142701365228373e+00,-8.845152475527027266e-04,0.000000000000000000e+00,2.660994391399703826e-02,-1.330524261927137624e-07,-1.216077412895647623e-05
-2.412077865308815294e+00,-8.780409316196099772e-04,0.000000000000000000e+00,2.667081486252429259e-02,-1.310313936388603862e-07,-1.186239458456499466e-05
-2.384673317901794487e+00,-8.713307997224785818e-04,0.000000000000000000e+00,2.671831963997656559e-02,-1.290392053359340849e-07,-1.157369362887455983e-05
-2.357898423917302200e+00,-8.643919324105633082e-04,0.000000000000000000e+00,2.675271127650134459e-02,-1.270754622464732731e-07,-1.129425121599910604e-05
-2.331724123508209789e+00,-8.572311309430582279e-04,0.000000000000000000e+00,2.677423785627497388e-02,-1.251397816772047411e-07,-1.102366688439897513e-05
-2.306122840092491355e+00,-8.498549308682259648e-04,0.000000000000000000e+00,2.678314254506274777e-02,-1.232317961317015555e-07,-1.076155098012477650e-05
-2.281068394325383331e+00,-8.422696148210077807e-04,0.000000000000000000e+00,2.677966362696127325e-02,-1.213510527630422612e-07,-1.050752691753959546e-05
-2.256535923710197178e+00,-8.344812245903884774e-04,0.000000000000000000e+00,2.676403454906792906e-02,-1.194972157226768774e-07,-1.026123308842315296e-05
-2.232501807433585839e+00,-8.264955725049229250e-04,0.000000000000000000e+00,2.673648397297731516e-02,-1.176698646058153980e-07,-1.002232327869157837e-05
-2.208943596046399893e+00,-8.183182521806213906e-04,0.000000000000000000e+00,2.669723583212065335e-02,-1.158686229368376257e-07,-9.790461209180121457e-06
-2.185840280034946126e+00,-8.099551756859319548e-04,0.000000000000000000e+00,2.664652138904893136e-02,-1.140931184928263268e-07,-9.565338469751420106e-06
-2.163173185231399565e+00,-8.014140914837033928e-04,0.000000000000000000e+00,2.658461363233691199e-02,-1.123429809474049179e-07,-9.346707290232651779e-06
-2.140924835139061067e+00,-7.927028915416272541e-04,0.000000000000000000e+00,2.651178860952637176e-02,-1.106178709207829511e-07,-9.134346422103591272e-06
-2.119078558950493019e+00,-7.838290875007803771e-04,0.000000000000000000e+00,2.642831338215343578e-02,-1.089173977717238229e-07,-8.928040038812289010e-06
-2.097618448734273944e+00,-7.747998313953034658e-04,0.000000000000000000e+00,2.633444638770879309e-02,-1.072411863600240886e-07,-8.727580736844405966e-06
-2.076529319210498326e+00,-7.656219350991658179e-04,0.000000000000000000e+00,2.623043778426574837e-02,-1.055889378874628256e-07,-8.532767099458937743e-06
-2.055796669939392807e+00,-7.563018885872819022e-04,0.000000000000000000e+00,2.611652977876001772e-02,-1.039602535125503207e-07,-8.343405481170251402e-06
-2.035406649760052922e+00,-7.468458770917414625e-04,0.000000000000000000e+00,2.599295693979682825e-02,-1.023547859420034923e-07,-8.159307695563292607e-06
-2.015346023330125469e+00,-7.372597972278537026e-04,0.000000000000000000e+00,2.585994649584418340e-02,-1.007722120010356024e-07,-7.980294616261711596e-06
-1.995602139625579863e+00,-7.275492721589380419e-04,0.000000000000000000e+00,2.571771861958657354e-02,-9.921213771564651286e-08,-7.806188260180173315e-06
-1.976162902273851829e+00,-7.177196658638772915e-04,0.000000000000000000e+00,2.556648669918674260e-02,-9.767425267842568485e-08,-7.636819252951147956e-06
-1.957016741597812803e+00,-7.077760965669961744e-04,0.000000000000000000e+00,2.540645759716077604e-02,-9.615817710433733318e-08,-7.472025415967764117e-06
-1.938152588263009735e+00,-6.977234493844351824e-04,0.000000000000000000e+00,2.523783189750289369e-02,-9.466355597850891851e-08,-7.311644471949403308e-06
-1.919559817208840835e+00,-6.875676323735973195e-04,0.000000000000000000e+00,2.506082742895711021e-02,-9.319009138936434531e-08,-7.155528167618867404e-06
-1.901228134428742278e+00,-6.773191658559695946e-04,0.000000000000000000e+00,2.487574646392905903e-02,-9.173746820111992631e-08,-7.003539783124075026e-06
-1.883147654945272809e+00,-6.669892025752189625e-04,0.000000000000000000e+00,2.468290124249539197e-02,-9.030541773572983110e-08,-6.855551319902387577e-06
-1.865308913470955510e+00,-6.565882794759148999e-04,0.000000000000000000e+00,2.448259062765516941e-02,-8.889367166378519040e-08,-6.711438727864240638e-06
-1.847702844046512194e+00,-6.461263514555871945e-04,0.000000000000000000e+00,2.427510075759610822e-02,-8.750195172609684468e-08,-6.571080980369420400e-06
-1.830320760798960222e+00,-6.356128231239356824e-04,0.000000000000000000e+00,2.406070566198814653e-02,-8.612999075595598878e-08,-6.434361527512841663e-06
-1.813154339750984612e+00,-6.250565786975202697e-04,0.000000000000000000e+00,2.383966784449199211e-02,-8.477752190757404750e-08,-6.301168076528808325e-06
-1.796195601616784820e+00,-6.144660101499021133e-04,0.000000000000000000e+00,2.361223883357690956e-02,-8.344428845215227706e-08,-6.171390201979853890e-06
-1.779436895524557860e+00,-6.038490437281886572e-04,0.000000000000000000e+00,2.337865970356781120e-02,-8.212998512365554087e-08,-6.044920085565537897e-06
-1.762870883610104356e+00,-5.932131649394003408e-04,0.000000000000000000e+00,2.313916156772664184e-02,-8.083437586737002783e-08,-5.921655955904902224e-06
-1.746490526428131629e+00,-5.825654421034496102e-04,0.000000000000000000e+00,2.289396604504231186e-02,-7.955717636994676705e-08,-5.801497579982771739e-06
-1.730289069134807844e+00,-5.719125485617533632e-04,0.000000000000000000e+00,2.264328570230440818e-02,-7.829811299263302725e-08,-5.684345628144521468e-06
-1.714260028393149948e+00,-5.612607836255674876e-04,0.000000000000000000e+00,2.238732447292053965e-02,-7.705694916657638770e-08,-5.570108339635946523e-06
-1.698397179961600445e+00,-5.506160923417019676e-04,0.000000000000000000e+00,2.212627805384394242e-02,-7.583339338858080920e-08,-5.458691296926369138e-06
-1.682694546923534595e+00,-5.399840841483374669e-04,0.000000000000000000e+00,2.186033428189938788e-02,-7.462718244624151620e-08,-5.350006057127972144e-06
-1.667146388522948719e+00,-5.293700504886887865e-04,0.000000000000000000e+00,2.158967349069271235e-02,-7.343805337339908849e-08,-5.243966024411323112e-06
-1.651747189568790297e+00,-5.187789814458236039e-04,0.000000000000000000e+00,2.131446884923132029e-02,-7.226574344657562297e-08,-5.140487638736210971e-06
-1.636491650377938090e+00,-5.082155814577094671e-04,0.000000000000000000e+00,2.103488668329997827e-02,-7.110998182094184768e-08,-5.039487259381053269e-06
-1.621374677224905136e+00,-4.976842841676031590e-04,0.000000000000000000e+00,2.075108678057898184e-02,-6.997050664722113710e-08,-4.940885982358863895e-06
-1.606391373269301148e+00,-4.871892664615239208e-04,0.000000000000000000e+00,2.046322268041522383e-02,-6.884707248888474989e-08,-4.844607613296433307e-06
-1.591537029935992553e+00,-4.767344617409615803e-04,0.000000000000000000e+00,2.017144194911657529e-02,-6.773938529241974401e-08,-4.750575737631980878e-06
-1.576807118720420897e+00,-4.663235724757855134e-04,0.000000000000000000e+00,1.987588644157462989e-02,-6.664721599323260763e-08,-4.658717169100658739e-06
-1.562197283397789072e+00,-4.559600820800089596e-04,0.000000000000000000e+00,1.957669254997791014e-02,-6.557026428656267004e-08,-4.568960152952553010e-06
-1.547703332612358595e+00,-4.456472661494045688e-04,0.000000000000000000e+00,1.927399144031890360e-02,-6.450830087724551466e-08,-4.481236467440377313e-06
-1.533321232826776015e+00,-4.353882030984219638e-04,0.000000000000000000e+00,1.896790927737389276e-02,-6.346104988759987703e-08,-4.395477575338815046e-06
-1.519047305192681607e+00,-4.251867349500692054e-04,0.000000000000000000e+00,1.865859113175612899e-02,-6.242824949730488677e-08,-4.311619854020091368e-06
-1.504878808753770558e+00,-4.150502302545104236e-04,0.000000000000000000e+00,1.834626980100776544e-02,-6.140973389018113934e-08,-4.229613480927398485e-06
-1.490813287986445967e+00,-4.049865745595521453e-04,0.000000000000000000e+00,1.803119077764543665e-02,-6.040528441517932863e-08,-4.149408937474271692e-06
-1.476848360967939033e+00,-3.950032167860416453e-04,0.000000000000000000e+00,1.771358845524310943e-02,-5.941474784794701664e-08,-4.070961928762499514e-06
-1.462981716694009338e+00,-3.851071905991404584e-04,0.000000000000000000e+00,1.739368663489960012e-02,-5.843792799303150010e-08,-3.994225900781551533e-06
-1.449211112510622179e+00,-3.753051346846428727e-04,0.000000000000000000e+00,1.707169900666907422e-02,-5.747464325035378821e-08,-3.919157410213420941e-06
-1.435534371654975327e+00,-3.656033119908208085e-04,0.000000000000000000e+00,1.674782960730268958e-02,-5.652469885411445497e-08,-3.845712730424780770e-06
-1.421949380900590754e+00,-3.560076279929491822e-04,0.000000000000000000e+00,1.642227325558694162e-02,-5.558794686468802276e-08,-3.773851956231786102e-06
-1.408454088300791662e+00,-3.465236480340132806e-04,0.000000000000000000e+00,1.609521596647241551e-02,-5.466416650398874512e-08,-3.703532157367254282e-06
-1.395046501026629082e+00,-3.371566137922140717e-04,0.000000000000000000e+00,1.576683534513140944e-02,-5.375319035151478138e-08,-3.634715015619716040e-06
-1.381724683293970024e+00,-3.279114589224118030e-04,0.000000000000000000e+00,1.543730096200819635e-02,-5.285485025234522765e-08,-3.567361832742922822e-06
-1.368486754376334824e+00,-3.187928239164136983e-04,0.000000000000000000e+00,1.510677470986160689e-02,-5.196894062561444633e-08,-3.501433621930776064e-06
-1.355330886698679516e+00,-3.098050702240139065e-04,0.000000000000000000e+00,1.477541114375079297e-02,-5.109529377339955857e-08,-3.436894846714193421e-06
-1.342255304008754146e+00,-3.009522936742458385e-04,0.000000000000000000e+00,1.444335780485140643e-02,-5.023372946052210696e-08,-3.373708780924577617e-06
-1.329258279622631322e+00,-2.922383372342871022e-04,0.000000000000000000e+00,1.411075552894720461e-02,-4.938406757091630558e-08,-3.311841190023353033e-06
-1.316338134740004939e+00,-2.836668031409751299e-04,0.000000000000000000e+00,1.377773874038144310e-02,-4.854612238748915401e-08,-3.251256702224856713e-06
-1.303493236827613977e+00,-2.752410644381542647e-04,0.000000000000000000e+00,1.344443573222652358e-02,-4.771971431827102319e-08,-3.191922732528191715e-06
-1.290721998066029386e+00,-2.669642759509897748e-04,0.000000000000000000e+00,1.311096893336720012e-02,-4.690467492929906095e-08,-3.133807061333043251e-06
-1.278022873858131847e+00,-2.588393847265835646e-04,0.000000000000000000e+00,1.277745516317212171e-02,-4.610080254743299992e-08,-3.076876393216786171e-06
-1.265394361395642875e+00,-2.508691399689234143e-04,0.000000000000000000e+00,1.244400587437746557e-02,-4.530792913807346926e-08,-3.021100427187016544e-06
-1.252834998282264189e+00,-2.430561024940233717e-04,0.000000000000000000e+00,1.211072738477786577e-02,-4.452588077220231049e-08,-2.966449533047764284e-06
-1.240343361209056861e+00,-2.354026537302516067e-04,0.000000000000000000e+00,1.177772109828793996e-02,-4.375446263442609355e-08,-2.912893011843127116e-06
-1.227918064681781329e+00,-2.279110042870683339e-04,0.000000000000000000e+00,1.144508371590469489e-02,-4.299350642183057605e-08,-2.860401937370842356e-06
-1.215557759796379145e+00,-2.205832021142756997e-04,0.000000000000000000e+00,1.111290743707369841e-02,-4.224283823081539729e-08,-2.808948709970963071e-06
-1.203261133061358734e+00,-2.134211402725730863e-04,0.000000000000000000e+00,1.078128015192629865e-02,-4.150226923100761612e-08,-2.758505347964609966e-06
-1.191027130731060923e+00,-2.064267916916870936e-04,0.000000000000000000e+00,1.045029923519560922e-02,-4.077162063327010179e-08,-2.709044956400806086e-06
-1.178855613961337534e+00,-1.996028779688870493e-04,0.000000000000000000e+00,1.012011133598897383e-02,-4.005077974712249098e-08,-2.660545859853614179e-06
-1.166746647225312072e+00,-1.929521595967816506e-04,0.000000000000000000e+00,9.790869653678160867e-03,-3.933961403132153429e-08,-2.612986025348990102e-06
